rank,num_procs,distribution,run,elapsed_time,comm_time,local_nz,ghost_entries,local_flops,matrix
0,2,1D,8,0.100568056,0.006920338,15603136,744635,31206272,Hook_1498
0,2,1D,9,0.100908279,0.006978035,15603136,744635,31206272,Hook_1498
0,4,1D,0,0.076921701,0.015100241,7802548,1087032,15605096,Hook_1498
0,4,1D,1,0.073784590,0.011908770,7802548,1087032,15605096,Hook_1498
0,4,1D,2,0.073841333,0.011907578,7802548,1087032,15605096,Hook_1498
0,4,1D,3,0.073615789,0.011812925,7802548,1087032,15605096,Hook_1498
0,4,1D,4,0.073475122,0.011593103,7802548,1087032,15605096,Hook_1498
0,4,1D,5,0.073438406,0.011587143,7802548,1087032,15605096,Hook_1498
0,4,1D,6,0.074005365,0.012214899,7802548,1087032,15605096,Hook_1498
0,4,1D,7,0.075580597,0.013795376,7802548,1087032,15605096,Hook_1498
0,4,1D,8,0.073368073,0.011496544,7802548,1087032,15605096,Hook_1498
0,4,1D,9,0.073438168,0.011525631,7802548,1087032,15605096,Hook_1498
0,8,1D,0,0.048055649,0.022716284,3898612,1139406,7797224,Hook_1498
0,8,1D,1,0.045004129,0.019629478,3898612,1139406,7797224,Hook_1498
0,8,1D,2,0.044353247,0.019043446,3898612,1139406,7797224,Hook_1498
0,8,1D,3,0.045073748,0.019876003,3898612,1139406,7797224,Hook_1498
0,8,1D,4,0.045286179,0.020108700,3898612,1139406,7797224,Hook_1498
0,8,1D,5,0.044841766,0.019620657,3898612,1139406,7797224,Hook_1498
0,8,1D,6,0.044522762,0.019291162,3898612,1139406,7797224,Hook_1498
0,8,1D,7,0.044388294,0.019207954,3898612,1139406,7797224,Hook_1498
0,8,1D,8,0.044551134,0.019299746,3898612,1139406,7797224,Hook_1498
0,8,1D,9,0.044651747,0.019481897,3898612,1139406,7797224,Hook_1498
0,16,1D,0,0.045361042,0.034587860,1948584,976716,3897168,Hook_1498
0,16,1D,1,0.041529655,0.030759335,1948584,976716,3897168,Hook_1498
0,16,1D,2,0.041697025,0.030891418,1948584,976716,3897168,Hook_1498
0,16,1D,3,0.042171478,0.031394243,1948584,976716,3897168,Hook_1498
0,16,1D,4,0.042113304,0.031314135,1948584,976716,3897168,Hook_1498
0,16,1D,5,0.041808128,0.031001568,1948584,976716,3897168,Hook_1498
0,16,1D,6,0.041871071,0.031109571,1948584,976716,3897168,Hook_1498
0,16,1D,7,0.041720152,0.030878067,1948584,976716,3897168,Hook_1498
0,16,1D,8,0.041674137,0.030781269,1948584,976716,3897168,Hook_1498
0,16,1D,9,0.042034626,0.031232834,1948584,976716,3897168,Hook_1498
0,32,1D,0,0.047168732,0.041936398,972745,677726,1945490,Hook_1498
0,32,1D,1,0.045807600,0.040513277,972745,677726,1945490,Hook_1498
0,32,1D,2,0.046149015,0.040890217,972745,677726,1945490,Hook_1498
0,32,1D,3,0.046545267,0.041221142,972745,677726,1945490,Hook_1498
0,32,1D,4,0.046010733,0.040725708,972745,677726,1945490,Hook_1498
