num_procs,distribution,rank,matrix,elapsed_time,comm_time,local_nz,ghost_entries,local_flops,comp_time
8,1D,3,dixmaanl,8.58491e-05,2.37799e-05,22500.0,7500.0,45000.0,6.20692e-05
8,1D,3,flowmeter0,0.0001614845,0.0001408284,4823.0,2700.0,9646.0,2.0656100000000007e-05
8,1D,4,1138_bus,6.374399999999999e-05,6.272889999999998e-05,343.0,161.0,686.0,1.01510000000001e-06
8,1D,4,cond-mat-2005,0.0001698568,9.575489999999999e-05,22480.0,10015.0,44960.0,7.410190000000001e-05
8,1D,4,dixmaanl,8.82505e-05,2.3319599999999996e-05,22500.0,7500.0,45000.0,6.49309e-05
8,1D,4,flowmeter0,0.0001597622,0.00012669589999999997,4823.0,2685.0,9646.0,3.306630000000002e-05
8,1D,5,1138_bus,6.312269999999999e-05,6.238249999999998e-05,329.0,159.0,658.0,7.402000000000103e-07
8,1D,5,cond-mat-2005,0.0001673046,0.00010256839999999999,22224.0,10073.0,44448.0,6.473620000000001e-05
8,1D,5,dixmaanl,8.368899999999999e-05,2.20645e-05,22500.0,7500.0,45000.0,6.162449999999999e-05
8,1D,5,flowmeter0,0.00016246400000000002,0.0001434338,4809.0,2680.0,9618.0,1.9030200000000027e-05
8,1D,6,1138_bus,6.337159999999999e-05,6.266139999999999e-05,330.0,160.0,660.0,7.101999999999987e-07
8,1D,6,cond-mat-2005,0.0002009534,9.94541e-05,22049.0,10117.0,44098.0,0.0001014993
8,1D,6,dixmaanl,8.59955e-05,2.5312999999999993e-05,22500.0,7500.0,45000.0,6.068250000000001e-05
8,1D,6,flowmeter0,0.0001621252,0.0001369873,4823.0,2698.0,9646.0,2.513790000000001e-05
8,1D,7,1138_bus,6.445e-05,6.314079999999998e-05,292.0,131.0,584.0,1.3092000000000111e-06
8,1D,7,cond-mat-2005,0.0001733269,9.984459999999999e-05,21543.0,10236.0,43086.0,7.34823e-05
8,1D,7,dixmaanl,5.0495099999999983e-05,1.916429999999999e-05,22500.0,7500.0,45000.0,3.1330799999999995e-05
8,1D,7,flowmeter0,0.0001608344,0.0001435868,4817.0,2683.0,9634.0,1.7247600000000007e-05
8,2D,0,1138_bus,0.00013121489999999995,0.00012964109999999998,723.0,249.0,1446.0,1.5737999999999679e-06
8,2D,0,cond-mat-2005,0.0003727746,4.87033e-05,80516.0,7616.0,161032.0,0.00032407130000000004
8,2D,0,dixmaanl,0.0002530248,9.197389999999999e-05,40000.0,13125.0,80000.0,0.00016105090000000002
8,2D,0,flowmeter0,0.00011682499999999998,7.360979999999997e-05,9666.0,2115.0,19332.0,4.321520000000001e-05
8,2D,1,1138_bus,0.00013460509999999997,0.00013356749999999997,566.0,249.0,1132.0,1.0375999999999983e-06
8,2D,1,cond-mat-2005,0.0001955506,5.535909999999999e-05,20090.0,5359.0,40180.0,0.00014019150000000002
8,2D,1,dixmaanl,0.0001400072,8.555849999999999e-05,29999.0,13125.0,59998.0,5.444870000000001e-05
8,2D,1,flowmeter0,0.00010186329999999998,7.317409999999998e-05,9537.0,2115.0,19074.0,2.8689199999999996e-05
8,2D,2,1138_bus,0.00013360029999999996,0.00013324799999999998,0.0,0.0,0.0,3.5229999999997967e-07
