num_procs,distribution,run,matrix,elapsed_time,comm_time,local_nz,ghost_entries,local_flops,comp_time
1,1D,6,dixmaanl,0.000626326,7.15e-07,179999.0,0.0,359998.0,0.000625611
1,1D,6,flowmeter0,0.00012064,2.38e-07,38530.0,0.0,77060.0,0.000120402
1,1D,6,msdoor,0.031489134,2.623e-06,10328399.0,0.0,20656798.0,0.031486511
1,1D,6,tmt_sym,0.011999369,2.146e-06,2903837.0,0.0,5807674.0,0.011997223
1,1D,7,1138_bus,1.1444e-05,2.38e-07,2596.0,0.0,5192.0,1.1205999999999999e-05
1,1D,7,Hook_1498,0.098294497,1.907e-06,31207734.0,0.0,62415468.0,0.09829259
1,1D,7,cond-mat-2005,0.000877142,4.77e-07,175693.0,0.0,351386.0,0.000876665
1,1D,7,dixmaanl,0.000621557,7.15e-07,179999.0,0.0,359998.0,0.000620842
1,1D,7,flowmeter0,0.00012064,2.38e-07,38530.0,0.0,77060.0,0.000120402
1,1D,7,msdoor,0.03151083,2.146e-06,10328399.0,0.0,20656798.0,0.031508683999999995
1,1D,7,tmt_sym,0.012162447,2.861e-06,2903837.0,0.0,5807674.0,0.012159586
1,1D,8,1138_bus,1.1444e-05,2.38e-07,2596.0,0.0,5192.0,1.1205999999999999e-05
1,1D,8,Hook_1498,0.098314524,2.146e-06,31207734.0,0.0,62415468.0,0.098312378
1,1D,8,cond-mat-2005,0.000876427,4.77e-07,175693.0,0.0,351386.0,0.00087595
1,1D,8,dixmaanl,0.000627041,2.38e-07,179999.0,0.0,359998.0,0.000626803
1,1D,8,flowmeter0,0.00012064,2.38e-07,38530.0,0.0,77060.0,0.000120402
1,1D,8,msdoor,0.031415701,2.384e-06,10328399.0,0.0,20656798.0,0.031413316999999996
1,1D,8,tmt_sym,0.012067556,3.099e-06,2903837.0,0.0,5807674.0,0.012064457
1,1D,9,1138_bus,1.1206e-05,2.38e-07,2596.0,0.0,5192.0,1.0968e-05
1,1D,9,Hook_1498,0.098221064,2.384e-06,31207734.0,0.0,62415468.0,0.09821868
1,1D,9,cond-mat-2005,0.000875235,4.77e-07,175693.0,0.0,351386.0,0.000874758
1,1D,9,dixmaanl,0.000627995,4.77e-07,179999.0,0.0,359998.0,0.000627518
1,1D,9,flowmeter0,0.000125408,4.77e-07,38530.0,0.0,77060.0,0.000124931
1,1D,9,msdoor,0.03149271,2.384e-06,10328399.0,0.0,20656798.0,0.031490326
1,1D,9,tmt_sym,0.012025595,2.146e-06,2903837.0,0.0,5807674.0,0.012023449
2,1D,0,1138_bus,4.3392e-05,3.0041e-05,1333.0,300.0,2666.0,1.3351000000000001e-05
2,1D,0,Hook_1498,0.104919672,0.011639118,15603136.0,744635.0,31206272.0,0.093280554
2,1D,0,cond-mat-2005,0.001262665,0.000155926,88263.0,12310.0,176526.0,0.001106739
2,1D,0,dixmaanl,0.000857592,0.000518799,89999.0,29999.0,179998.0,0.000338793
2,1D,0,flowmeter0,0.000266314,9.0361e-05,19271.0,4358.0,38542.0,0.00017595300000000001
2,1D,0,msdoor,0.025152922,0.003999472,5144923.0,202562.0,10289846.0,0.02115345
2,1D,0,tmt_sym,0.01825881,0.006201506,1452176.0,363244.0,2904352.0,0.012057304000000001
