num_procs,distribution,run,matrix,elapsed_time,comm_time,local_nz,ghost_entries,local_flops,comp_time
4,2D_cyclic,5,msdoor,0.010140419,0.004622459,2632180.0,103966.0,5264360.0,0.00551796
4,2D_cyclic,5,tmt_sym,0.01025486,0.007678986,726184.0,181678.0,1452368.0,0.0025758739999999997
4,2D_cyclic,6,Hook_1498,0.031414032,0.013804197,8006390.0,374506.0,16012780.0,0.017609835
4,2D_cyclic,6,msdoor,0.009843826,0.004295588,2632180.0,103966.0,5264360.0,0.005548238
4,2D_cyclic,6,tmt_sym,0.010065079,0.007542849,726184.0,181678.0,1452368.0,0.0025222299999999994
4,2D_cyclic,7,Hook_1498,0.031383514,0.013796329,8006390.0,374506.0,16012780.0,0.017587185
4,2D_cyclic,7,msdoor,0.009836912,0.004350901,2632180.0,103966.0,5264360.0,0.005486011
4,2D_cyclic,7,tmt_sym,0.010999441,0.008387566,726184.0,181678.0,1452368.0,0.0026118749999999996
4,2D_cyclic,8,Hook_1498,0.031097889,0.013523579,8006390.0,374506.0,16012780.0,0.01757431
4,2D_cyclic,8,msdoor,0.009552956,0.003995895,2632180.0,103966.0,5264360.0,0.005557060999999999
4,2D_cyclic,8,tmt_sym,0.011654139,0.009171009,726184.0,181678.0,1452368.0,0.00248313
4,2D_cyclic,9,Hook_1498,0.031320333,0.013767004,8006390.0,374506.0,16012780.0,0.017553329
4,2D_cyclic,9,msdoor,0.009314775,0.003832817,2632180.0,103966.0,5264360.0,0.005481958
4,2D_cyclic,9,tmt_sym,0.015347719,0.009968758,726184.0,181678.0,1452368.0,0.005378961
8,1D,0,Hook_1498,0.042951822,0.019461393,3898612.0,1139406.0,7797224.0,0.023490429
8,1D,0,msdoor,0.014622688,0.00750041,1281251.0,321469.0,2562502.0,0.007122278
8,1D,0,tmt_sym,0.007944822,0.005560637,362930.0,230881.0,725860.0,0.0023841850000000005
8,1D,1,Hook_1498,0.040138245,0.016528606,3898612.0,1139406.0,7797224.0,0.023609639
8,1D,1,msdoor,0.013034105,0.005881548,1281251.0,321469.0,2562502.0,0.007152557
8,1D,1,tmt_sym,0.00742197,0.005028248,362930.0,230881.0,725860.0,0.002393722
8,1D,2,Hook_1498,0.041072607,0.017658949,3898612.0,1139406.0,7797224.0,0.023413657999999997
8,1D,2,msdoor,0.012985945,0.006149054,1281251.0,321469.0,2562502.0,0.006836891
8,1D,2,tmt_sym,0.007247686,0.004838943,362930.0,230881.0,725860.0,0.0024087429999999996
8,1D,3,Hook_1498,0.040522099,0.017112494,3898612.0,1139406.0,7797224.0,0.023409605
8,1D,3,msdoor,0.012930393,0.005852699,1281251.0,321469.0,2562502.0,0.007077694
8,1D,3,tmt_sym,0.007097006,0.004677296,362930.0,230881.0,725860.0,0.0024197100000000003
8,1D,4,Hook_1498,0.040596485,0.017226934,3898612.0,1139406.0,7797224.0,0.023369551000000002
8,1D,4,msdoor,0.012587309,0.005891562,1281251.0,321469.0,2562502.0,0.006695746999999999
8,1D,4,tmt_sym,0.007295609,0.00487709,362930.0,230881.0,725860.0,0.002418519
8,1D,5,Hook_1498,0.040639877,0.017307997,3898612.0,1139406.0,7797224.0,0.02333188
8,1D,5,msdoor,0.012797117,0.006021976,1281251.0,321469.0,2562502.0,0.006775141
8,1D,5,tmt_sym,0.007130861,0.004724503,362930.0,230881.0,725860.0,0.002406358
8,1D,6,Hook_1498,0.040569544,0.017234802,3898612.0,1139406.0,7797224.0,0.023334742
8,1D,6,msdoor,0.013016462,0.005957365,1281251.0,321469.0,2562502.0,0.007059096999999999
8,1D,6,tmt_sym,0.006889582,0.004510641,362930.0,230881.0,725860.0,0.002378941
8,1D,7,Hook_1498,0.04068327,0.017369509,3898612.0,1139406.0,7797224.0,0.023313761
8,1D,7,msdoor,0.012592316,0.005859852,1281251.0,321469.0,2562502.0,0.006732464
8,1D,7,tmt_sym,0.007248163,0.004853249,362930.0,230881.0,725860.0,0.0023949140000000006
8,1D,8,Hook_1498,0.040032864,0.016737223,3898612.0,1139406.0,7797224.0,0.023295641000000002
8,1D,8,msdoor,0.012695312,0.005921602,1281251.0,321469.0,2562502.0,0.0067737100000000005
8,1D,8,tmt_sym,0.007263422,0.004868746,362930.0,230881.0,725860.0,0.002394676
8,1D,9,Hook_1498,0.040726423,0.017359257,3898612.0,1139406.0,7797224.0,0.023367165999999998
8,1D,9,msdoor,0.013154268,0.006068945,1281251.0,321469.0,2562502.0,0.007085323
8,1D,9,tmt_sym,0.007176161,0.004776478,362930.0,230881.0,725860.0,0.0023996830000000005
8,2D,0,Hook_1498,0.033688545,0.019473076,7915821.0,0.0,15831642.0,0.014215469000000001
8,2D,0,msdoor,0.009108782,0.004527092,2751760.0,0.0,5503520.0,0.004581689999999999
